연변,시군구,중개업소명,위도,경도
673,남구,새희망공인중개사사무소,35.1182886,129.1123476
674,남구,고구려부동산공인중개사사무소,35.1366541,129.1020417
675,남구,대연이레부동산공인중개사사무소,35.13050828,129.0899114
676,남구,화이팅공인중개사사무소,35.13282876,129.0934755
677,남구,아시아드공인중개사사무소,35.12345816,129.0950396
678,남구,극동부동산공인중개사사무소,35.14048344,129.0912735
679,남구,삼정그린코아공인중개사사무소,35.13829809,129.1006703
680,남구,e-조은부동산공인중개사사무소,35.13648967,129.0973211
681,남구,갤러리부동산공인중개사사무소,35.14381453,129.071554
682,남구,다올공인중개사사무소,35.1362984,129.1024977
683,남구,가호부동산공인중개사사무소,35.12692281,129.1095247
684,남구,하마부동산중개사무소,35.11626932,129.0825359
685,남구,UR부동산중개사사무소,35.13842753,129.1032836
686,남구,엘지공인중개사사무소,35.12692281,129.1095247
687,남구,금빛공인중개사사무소,35.12106639,129.1131643
688,남구,성화부동산공인중개사사무소,35.13515545,129.0803064
689,남구,거목공인중개사사무소,35.13899275,129.0704592
690,남구,중앙공인중개사사무소,35.11973342,129.1110837
691,남구,894공인중개사사무소,35.11156821,129.0820678
692,남구,1번가부동산중개사무소,35.1331021,129.087148
693,남구,동원로얄부동산중개사무소,35.13581354,129.0863392
694,남구,LG하나부동산공인중개사사무소,35.12722455,129.109057
695,남구,대연자이부동산공인중개사사무소,35.12968749,129.1019148
696,남구,금호공인중개사사무소,35.1162844,129.0828653
697,남구,강남푸르지오공인중개사사무소,35.12529896,129.0908293
698,남구,은하수공인중개사사무소,35.1377706,129.103165
699,남구,금강공인중개사사무소,35.11421267,129.0847137
700,남구,스카이부동산공인중개사사무소,35.13686568,129.1015727
701,남구,파크푸르지오부동산중개사무소,35.12529896,129.0908293
702,남구,대길공인중개사사무소,35.12692281,129.1095247
703,남구,혁신에이스공인중개사사무소,35.13998175,129.1038533
704,남구,삼성공인중개사사무소,35.14129296,129.0712905
705,남구,롯데일번지공인중개사사무소,35.13515545,129.0803064
706,남구,디온플레이스공인중개사사무소,35.1468017,129.0670718
707,남구,행운공인중개사사무소,35.11163394,129.0827817
708,남구,여명공인중개사사무소,35.116502,129.0817163
709,남구,W스타공인중개사사무소,35.1342266,129.1112149
710,남구,로얄부동산공인중개사사무소,35.12722455,129.109057
711,남구,김대박공인중개사컨설팅사무소,35.13998175,129.1038533
712,남구,김대박공인중개사사무소,35.13998175,129.1038533
713,남구,비전스타부동산공인중개사사무소,35.13667974,129.099222
714,남구,브릿지공인중개사사무소,35.13693301,129.1030879
715,남구,싱싱공인중개사사무소,35.11464359,129.1127148
716,남구,황금알부동산중개사무소,35.14065127,129.0725001
717,남구,LG메트로공인중개사사무소,35.12692281,129.1095247
718,남구,해강부동산공인중개사사무소,35.11000074,129.111807
719,남구,푸르지오부동산중개사무소,35.13878192,129.1019826
720,남구,오름공인중개사사무소,35.13486867,129.0831445
721,남구,더늘봄부동산중개사무소,35.12945608,129.0916419
722,남구,태화공인중개사사무소,35.13863944,129.1057445
723,남구,한일오피스공인중개사사무소,35.13649122,129.0669041
724,남구,행복부동산중개사무소,35.11626785,129.0827005
725,남구,명품부동산공인중개사사무소,35.116608,129.0809497
726,남구,혁신스타공인중개사사무소,35.13998175,129.1038533
727,남구,시우부동산공인중개사사무소,35.12974111,129.0910203
728,남구,신부동산중개사무소,35.13550023,129.1010605
729,남구,대연파크부동산중개사무소,35.12529896,129.0908293
730,남구,한결부동산공인중개사사무소,35.13485656,129.0974967
731,남구,우리부동산중개사무소,35.13058651,129.0710513
732,남구,용호일신공인중개사사무소,35.12627306,129.1066523
733,남구,토토공인중개사사무소,35.13786543,129.1066009
734,남구,굿모닝공인중개사사무소,35.13998175,129.1038533
735,남구,스타부동산공인중개사사무소,35.12974111,129.0910203
736,남구,정원공인중개사사무소,35.13324733,129.0880387
737,남구,부자부동산공인중개사사무소,35.11954494,129.1129571
738,남구,동아sk뷰힐스공인중개사사무소,35.13823756,129.0934272
739,남구,대연푸르지오클라센트공인중개사사무소,35.1284839,129.0844752
740,남구,드림부동산공인중개사사무소,35.13552567,129.0942797
741,남구,신88공인중개사사무소,35.13301339,129.0879917
742,남구,신동아부동산공인중개사사무소,35.12963742,129.0915236
743,남구,아이파크부동산중개사무소,35.11884748,129.0995196
744,남구,LG진주부동산중개사무소,35.12692281,129.1095247
745,남구,금두꺼비부동산중개사무소,35.1131744,129.1127058
746,남구,롯데성화부동산공인중개사사무소,35.13515545,129.0803064
747,남구,중개의신공인중개사사무소,35.12399382,129.0886176
748,남구,태양부동산공인중개사사무소,35.13624319,129.0986565
749,남구,명품부동산공인중개사사무소,35.13399743,129.0868198
750,남구,범양공인중개사사무소,35.14794673,129.0680635
751,남구,라온부동산공인중개사사무소,35.13399743,129.0868198
752,남구,맥스부동산공인중개사사무소,35.13356742,129.0875272
753,남구,블루오션공인중개사사무소,35.1342266,129.1112149
754,남구,주식회사리츠부산 부동산 중개법인,35.13515545,129.0803064
755,북구,신흥부동산중개인사무소,35.23482323,129.0092288
756,북구,한일부동산중개인사무소,35.22821135,129.011948
757,북구,금성부동산중개인사무소,35.21122819,129.025971
758,북구,신만덕동문공인중개사사무소,35.20578417,129.0333375
759,북구,만덕하늘채공인중개사사무소,35.21371839,129.0278147
760,북구,덕천공인중개사사무소,35.20898437,129.0022529
761,북구,뉴롯데공인중개사사무소,35.20996483,129.0218804
762,북구,119공인중개사사무소,35.21114307,129.0264422
763,북구,발해공인중개사사무소,35.20635392,129.0042303
764,북구,알짜배기합동공인중개사사무소,35.20945033,129.0101663
765,북구,사계절공인중개사사무소,35.20735746,129.0006075
766,북구,e대림공인중개사사무소,35.22769299,129.0092612
767,북구,세종공인중개사사무소,35.23573209,129.0126458
768,북구,e편한힐스공인중개사사무소,35.23413366,129.0140761
769,북구,가온누리공인중개사사무소,35.23078381,129.0115296
770,북구,황금알공인중개사사무소,35.22754458,129.0119178
771,북구,만덕동문공인중개사사무소,35.2082492,129.0338959
772,북구,부자1공인중개사사무소,35.23387469,129.011634
773,북구,시티공인중개사사무소,35.21119582,129.0137794
774,북구,삼정공인중개사사무소,35.19618256,128.9948589
775,북구,애플공인중개사사무소,35.24890867,129.0139197
776,북구,금강공인중개사사무소,35.26557128,129.0186775
777,북구,새양지공인중개사사무소,35.21427252,129.0357627
778,북구,유명공인중개사사무소,35.23836555,129.0157
779,북구,제일공인중개사사무소,35.21120811,129.0262124
780,북구,태성공인중개사사무소,35.20858233,129.010485
781,북구,탑1공인중개사사무소,35.22636131,129.0122107
782,북구,온누리공인중개사사무소,35.21189396,129.0132939
783,북구,뉴화목공인중개사사무소,35.23387469,129.011634
784,북구,신일공인중개사사무소,35.23078381,129.0115296
785,북구,올레공인중개사사무소,35.24890867,129.0139197
786,북구,조광공인중개사사무소,35.21434163,129.0350606
787,북구,코오롱공인중개사사무소,35.23078381,129.0115296
788,북구,예스공인중개사사무소,35.20394654,129.0043105
789,북구,금부동산공인중개사사무소,35.23237752,129.0138894
790,북구,설공인중개사사무소,35.19621453,129.0127255
791,북구,부산공인중개사사무소,35.19791216,128.9949898
792,북구,부광부동산공인중개사사무소,35.21396737,129.0260934
793,북구,기비골공인중개사사무소,35.21584145,129.0219322
794,북구,114공인중개사사무소,35.21606027,129.0237693
795,북구,더누림공인중개사사무소,35.23624339,129.0086311
796,북구,금강공인중개사사무소,35.19704141,129.0021938
797,북구,새롯데공인중개사합동사무소,35.22636131,129.0122107
798,북구,월드공인중개사사무소,35.23237752,129.0138894
799,북구,푸르네공인중개사사무소,35.2580216,129.0150004
800,북구,김용택부동산중개사무소,35.19553544,128.9935333
801,북구,금오공인중개사사무소,35.24999492,129.0133728
802,북구,부경공인중개사사무소,35.24697707,129.0131594
803,북구,합동늘푸른공인중개사사무소,35.23387469,129.011634
804,북구,신도시합동공인중개사사무소,35.22769299,129.0092612
805,북구,명문공인중개사사무소,35.21147358,129.0129042
806,북구,큰산공인중개사사무소,35.24911221,129.0132959
807,북구,로얄부동산중개사무소,35.20417935,129.0023256
808,북구,대가공인중개사사무소,35.23413366,129.0140761
809,북구,부자공인중개사사무소,35.21175852,129.0165432
810,북구,부경공인중개사사무소,35.21150298,129.0072263
811,북구,명품공인중개사사무소,35.22636131,129.0122107
812,북구,행운부동산 공인중개사사무소,35.21353363,129.0367857
813,북구,동원마을공인중개사사무소,35.22830452,129.0126633
814,북구,리버뷰자이1공인중개사사무소,35.25125766,129.0122018
815,북구,동양공인중개사사무소,35.21054938,129.0123985
816,북구,팔방공인중개사사무소,35.22830452,129.0126633
817,북구,새롯데공인중개사사무소,35.22636131,129.0122107
818,북구,금샘공인중개사사무소,35.21346371,129.0227701
819,북구,장보고공인중개사사무소,35.24911221,129.0132959
820,북구,일사천리공인중개사사무소,35.2398372,129.0164874
821,북구,부부공인중개사사무소,35.23237752,129.0138894
822,해운대구,송림부동산중개,35.18349159,129.2022116
823,해운대구,산호부동산중개인사무소,35.22512221,129.1488251
824,해운대구,한성부동산중개,35.21986208,129.1292761
825,해운대구,삼화부동산중개사무소,35.16200404,129.1764081
826,해운대구,부영부동산중개사무소,35.16083698,129.1777743
827,해운대구,한마음부동산중개,35.22555941,129.1483479
828,해운대구,샬롬부동산중개사무소,35.17222246,129.1323485
829,해운대구,제니스마린부동산중개,35.15720524,129.144817
830,해운대구,장산타운부동산중개,35.20273524,129.1206265
831,해운대구,아델리스공인중개사사무소,35.15503639,129.1454012
832,해운대구,합동도우미공인중개사사무소,35.17125671,129.1750157
833,해운대구,로얄부동산중개,35.20387017,129.1216854
834,해운대구,송천부동산중개,35.20345812,129.123349
835,해운대구,신도공인중개사사무소,35.1767569,129.1235959
836,해운대구,집으로공인중개사사무소,35.16851632,129.1759642
837,해운대구,대림공인중개사사무소,35.20064845,129.1172265
838,해운대구,코아부동산공인중개사사무소,35.16968098,129.1785496
839,해운대구,팔도부동산중개사무소,35.17285761,129.1800117
840,해운대구,현대공인중개사사무소,35.2013425,129.1327311
841,해운대구,센텀에이스공인중개사사무소,35.1674007,129.1313156
842,해운대구,엘시티공인중개사사무소,35.16111222,129.1707755
843,해운대구,아름다운공인중개사사무소,35.17758855,129.1243099
844,해운대구,동부부동산공인중개사사무소,35.20064845,129.1172265
845,해운대구,오복공인중개사사무소,35.16625018,129.183736
846,해운대구,삼천리공인중개사사무소,35.22555941,129.1483479
847,해운대구,삼성공인중개사사무소,35.19180988,129.1274818
848,해운대구,해동공인중개사사무소,35.16087871,129.1725503
849,해운대구,해운대공인중개사사무소,35.16197769,129.1623472
850,해운대구,복부동산중개,35.20387017,129.1216854
851,해운대구,토탈부동산뱅크공인중개사사무소,35.17245658,129.1832333
852,해운대구,대우공인중개사사무소,35.16739183,129.1794386
853,해운대구,한빛공인중개사사무소,35.22677578,129.1606683
854,해운대구,센텀지오부동산중개,35.16344335,129.1476157
855,해운대구,대한공인중개사사무소,35.18947764,129.1262637
856,해운대구,월드공인중개사사무소,35.20290377,129.119948
857,해운대구,미래부동산중개사무소,35.19270099,129.1305137
858,해운대구,한마음공인중개사사무소,35.20284877,129.1161475
859,해운대구,영남공인중개사사무소,35.16807725,129.1830929
860,해운대구,하나부동산중개,35.17069967,129.1561155
861,해운대구,삼성래미안공인중개사사무소,35.16447396,129.1754668
862,해운대구,뉴114공인중개사사무소,35.20387017,129.1216854
863,해운대구,팔레드부동산중개소,35.16019728,129.1665805
864,해운대구,롯데칠성공인중개사사무소,35.17666917,129.1773662
865,해운대구,지구촌공인중개사사무소,35.17097853,129.1776682
866,해운대구,조은공인중개사사무소,35.20284877,129.1161475
867,해운대구,신세정공인중개사사무소,35.2297614,129.150077
868,해운대구,화승공인중개사사무소,35.16909048,129.1799462
869,해운대구,센텀피오레공인중개사사무소,35.19319144,129.1155541
870,해운대구,반송공인중개사사무소,35.2241316,129.1496789
871,해운대구,코오롱우리공인중개사사무소,35.17000731,129.1681369
872,해운대구,현대공인중개사사무소,35.16553016,129.1780835
873,해운대구,경동메르빌e부동산중개,35.16087871,129.1725503
874,해운대구,삼부공인중개사사무소,35.22584916,129.1482092
875,해운대구,센텀대림부동산중개,35.19037218,129.1172833
876,해운대구,반석공인중개사사무소,35.21376065,129.1175382
877,해운대구,블루공인중개사사무소,35.17227849,129.1756122
878,해운대구,우리공인중개사사무소,35.16310226,129.1465132
879,해운대구,뉴롯데공인중개사사무소,35.20345812,129.123349
880,해운대구,보라빌공인중개사사무소,35.16289736,129.1462579
881,해운대구,대길공인중개사사무소,35.19087989,129.1247458
882,해운대구,제니스부동산공인중개사사무소,35.15941102,129.1517408
883,해운대구,명품공인중개사사무소,35.16695088,129.1672808
884,해운대구,코끼리부동산중개사무소,35.15941605,129.1765135
885,해운대구,동원부동산중개사무소,35.16635958,129.160346
886,해운대구,센텀공인중개사사무소,35.16651257,129.1337511
887,해운대구,코끼리공인중개사사무소,35.17870621,129.1699412
888,해운대구,센텀자이공인중개사사무소,35.16669507,129.141185
889,해운대구,아이파크송은공인중개사사무소,35.157039,129.1433329
890,해운대구,천지공인중개사사무소,35.17244695,129.1759001
891,해운대구,천지공인중개사사무소,35.1910544,129.1175891
892,해운대구,카카오공인중개사사무소,35.19264772,129.1178196
893,해운대구,딸기공인중개사사무소,35.16252036,129.1798512
894,해운대구,두꺼비공인중개사사무소,35.19971187,129.1316762
895,해운대구,나무공인중개사사무소,35.16255255,129.158799
896,해운대구,참조은공인중개사사무소,35.16252036,129.1798512
897,해운대구,더리치부동산공인중개사사무소,35.15503639,129.1454012
898,해운대구,해운대자이공인중개사사무소,35.16776311,129.143582
899,해운대구,마린파크공인중개사사무소,35.15932892,129.1442431
900,해운대구,금동공인중개사사무소,35.16615152,129.1585428
901,해운대구,신라공인중개사사무소,35.17089709,129.1823215
902,해운대구,부동산천국공인중개사사무소,35.16933779,129.1749112
903,해운대구,미래공인중개사사무소,35.22835692,129.1612181
904,해운대구,센텀협성공인중개사사무소,35.19154789,129.1158829
905,해운대구,신동아공인중개사사무소,35.20527454,129.1257572
906,해운대구,신대림공인중개사사무소,35.17931545,129.1740449
907,해운대구,세원공인중개사사무소,35.1715886,129.1393763
908,해운대구,행운공인중개사사무소,35.15968795,129.1453567
909,해운대구,센텀114공인중개사사무소,35.17492939,129.1397304
910,해운대구,우리공인중개사사무소,35.18397121,129.1261546
911,해운대구,한신휴플러스공인중개사사무소,35.15941102,129.1517408
912,해운대구,월드스타부동산중개,35.17190652,129.131433
913,해운대구,소망공인중개사사무소,35.16927545,129.1627036
914,해운대구,강남부동산공인중개사사무소,35.17750053,129.179003
915,해운대구,우리집공인중개사사무소,35.16539706,129.1797171
916,해운대구,해운대스타공인중개사사무소,35.16563726,129.1632884
917,해운대구,오렌지부동산중개사무소,35.16118861,129.1731255
918,해운대구,행복한래미안공인중개사사무소,35.16310767,129.175074
919,해운대구,태영공인중개사사무소,35.18593757,129.1221304
920,해운대구,해광부동산공인중개사사무소,35.17870621,129.1699412
921,해운대구,마브러스부동산중개사무소,35.16699574,129.1691695
922,해운대구,삼환공인중개사사무소,35.17071603,129.1391885
923,해운대구,센텀경동공인중개사사무소,35.18993734,129.1175189
924,해운대구,지오부동산공인중개사사무소,35.17019371,129.1391373
925,해운대구,센텀e편한공인중개사사무소,35.18940305,129.1177861
926,해운대구,가원공인중개사사무소,35.17097853,129.1776682
927,해운대구,비단공인중개사사무소,35.16453366,129.1580588
928,해운대구,두산위브공인중개사사무소,35.16909048,129.1799462
929,해운대구,해운대강남부동산중개,35.16106291,129.1712138
930,해운대구,해운대LCT강남공인중개사사무소,35.16281775,129.1621616
931,해운대구,동부센텀공인중개사사무소,35.18254869,129.124038
932,해운대구,꿈있는부동산공인중개사사무소,35.17562853,129.1768571
933,해운대구,황제공인중개사사무소,35.19751456,129.1304926
934,해운대구,으뜸자이공인중개사사무소,35.1683477,129.1427669
935,해운대구,금강부동산공인중개사사무소,35.16758412,129.157663
936,해운대구,365부동산공인중개사사무소,35.1767569,129.1235959
937,해운대구,미래공인중개사사무소,35.20114159,129.1320474
938,해운대구,믿음공인중개사사무소,35.18624446,129.1230569
939,해운대구,센텀센시빌공인중개사사무소,35.17453475,129.1308766
940,해운대구,청담동공인중개사사무소,35.1691585,129.176665
941,해운대구,뉴롯데공인중개사사무소,35.17666917,129.1773662
942,해운대구,현대부동산중개,35.16239466,129.1705195
943,해운대구,부동산써브센텀공인중개사사무소,35.1767569,129.1235959
944,해운대구,우주공인중개사사무소,35.16590565,129.1588027
945,해운대구,창업공인중개사사무소,35.16695088,129.1672808
946,해운대구,한일공인중개사사무소,35.1725819,129.1712804
947,해운대구,가이아공인중개사사무소,35.18788618,129.1258354
948,해운대구,해운대롯데공인중개사사무소,35.1653183,129.1627131
949,해운대구,대경공인중개사사무소,35.16799314,129.1778557
950,해운대구,프라임공인중개사사무소,35.17245658,129.1832333
951,해운대구,해운대 엘시티 BAB부동산중개,35.16111222,129.1707755
952,해운대구,수영만오뜨공인중개사사무소,35.15750897,129.1498591
953,해운대구,태영부동산공인중개사사무소,35.17097853,129.1776682
954,해운대구,유림노르웨이공인중개사사무소,35.16118308,129.1736962
955,해운대구,삼성부동산중개,35.16506494,129.1618753
956,해운대구,대지공인중개사사무소,35.15878741,129.1538064
957,해운대구,한일유앤아이공인중개사사무소,35.1725819,129.1712804
958,해운대구,자이49공인중개사사무소,35.1683477,129.1427669
959,해운대구,우리자이부동산중개,35.16490248,129.1429711
960,해운대구,키움부동산공인중개사사무소,35.17758855,129.1243099
961,해운대구,LCT이룸부동산중개사무소,35.16132822,129.1680126
962,해운대구,The자이공인중개사사무소,35.1683477,129.1427669
963,해운대구,센텀반석공인중개사사무소,35.22039432,129.1301951
964,해운대구,지원공인중개사사무소,35.18940305,129.1177861
965,해운대구,스마트부동산공인중개사사무소,35.15720524,129.144817
966,해운대구,센텀리슈빌공인중개사사무소,35.19154789,129.1158829
967,해운대구,LCT황소공인중개사사무소,35.16699574,129.1691695
968,해운대구,제이엘시티공인중개사사무소,35.16111222,129.1707755
969,해운대구,새강남공인중개사사무소,35.19065268,129.1288163
970,해운대구,골드공인중개사사무소,35.15503639,129.1454012
971,해운대구,롯데공인중개사사무소,35.16344335,129.1476157
972,해운대구,(뉴)합동공인중개사사무소,35.17638236,129.1678988
973,해운대구,해운대롯데캐슬공인중개사사무소,35.16563726,129.1632884
974,해운대구,해운대래미안부동산공인중개사사무소,35.16393101,129.1766115
975,해운대구,아너스빌공인중개사사무소,35.17735666,129.1668808
976,해운대구,DW대원부동산중개,35.16212385,129.1779905
977,해운대구,리안부동산공인중개사사무소,35.20387017,129.1216854
978,해운대구,진제공인중개사사무소,35.16649203,129.1606332
979,해운대구,맥비스타부동산중개,35.16571417,129.1618516
980,해운대구,LCT경동공인중개사사무소,35.16227726,129.1658748
981,해운대구,해운대신도시공인중개사사무소,35.17650215,129.1713587
982,해운대구,마린강남공인중개사사무소,35.1548224,129.143247
983,해운대구,뉴마린제이드공인중개사사무소,35.15894712,129.1531282
984,해운대구,경보이리스오션부동산중개,35.16342112,129.163158
985,해운대구,동국공인중개사사무소,35.19348557,129.1343239
986,해운대구,국토부동산아카데미부동산중개,35.16638037,129.1334309
987,해운대구,신광공인중개사사무소,35.19065268,129.1288163
988,해운대구,LCT마루공인중개사사무소,35.16227726,129.1658748
989,해운대구,센텀나라공인중개사사무소,35.19264772,129.1178196
990,해운대구,센텀브릿지공인중개사사무소,35.16714624,129.1334635
991,해운대구,늘기쁜공인중개사사무소,35.16320941,129.1617391
992,해운대구,롯데캐슬공인중개사사무소,35.16510186,129.164598
993,해운대구,센텀자리부동산공인중개사사무소,35.19511805,129.1197092
994,해운대구,센텀미진공인중개사사무소,35.16677128,129.138837
995,해운대구,오산공인중개사사무소,35.16274242,129.1746296
996,해운대구,대원공인중개사사무소,35.18363699,129.202093
997,해운대구,삼영부동산중개,35.157039,129.1433329
998,해운대구,오션프라임공인중개사사무소,35.16017917,129.1740439
999,해운대구,코모스상가부동산중개,35.17034403,129.1394468
1000,해운대구,대길부동산공인중개사사무소,35.16625234,129.1583686
1001,해운대구,애플공인중개사사무소,35.16817117,129.1762336
1002,해운대구,더파크공인중개사사무소,35.157039,129.1433329
1003,해운대구,센텀대림공인중개사사무소,35.2101724,129.1176207
1004,해운대구,잘사는부동산중개,35.16737263,129.1767819
1005,해운대구,힐스테이트위브탑공인중개사사무소,35.16252036,129.1798512
1006,해운대구,쌍용예가공인중개사사무소,35.17101135,129.1752207
1007,해운대구,일등공인중개사사무소,35.18798085,129.1214668
1008,해운대구,우리피오레공인중개사사무소,35.19319144,129.1155541
1009,해운대구,센텀재송공인중개사사무소,35.18794952,129.1238709
1010,해운대구,참좋은공인중개사사무소,35.16365365,129.163348
1011,해운대구,한신부동산공인중개사사무소,35.15941102,129.1517408
1012,해운대구,예일공인중개사사무소,35.16132822,129.1680126
1013,해운대구,LCT수공인중개사사무소,35.16132822,129.1680126
1014,해운대구,해운대2센텀부동산공인중개사사무소,35.21233032,129.126942
1015,해운대구,LCT해운대박사공인중개사사무소,35.16132822,129.1680126
1016,해운대구,현대베네시티공인중개사사무소,35.15816777,129.1507245
1017,해운대구,다올공인중개사사무소,35.19264772,129.1178196
1018,해운대구,엘시티카카오공인중개사사무소,35.16132822,129.1680126
1019,해운대구,센텀현대공인중개사사무소,35.16996075,129.1418564
1020,해운대구,Lct부자부동산중개,35.16132822,129.1680126
1021,해운대구,마린스타공인중개사사무소,35.16563726,129.1632884
1022,해운대구,그린시티공인중개사사무소,35.17149402,129.1793443
1023,해운대구,효원공인중개사사무소,35.16365365,129.163348
1024,해운대구,대우마리나공인중개사사무소,35.15977078,129.1489799
1025,해운대구,한감공인중개사사무소,35.15977078,129.1489799
1026,해운대구,대운가득공인중개사사무소,35.15826783,129.179647
1027,해운대구,더제니스부동산공인중개사사무소,35.15720524,129.144817
1028,사하구,SK한빛공인중개사사무소,35.11564048,128.9605168
1029,사하구,기린공인중개사사무소,35.11177928,128.9597803
1030,사하구,한빛공인중개사사무소,35.11564048,128.9605168
1031,사하구,한신더휴공인중개사사무소,35.10583979,128.9986833
1032,사하구,신박한공인중개사사무소,35.10518286,128.9674689
1033,사하구,힐스테이트공인중개사사무소,35.09822696,128.9816558
1034,사하구,다온공인중개사사무소,35.11040151,128.9843031
1035,사하구,뉴승학공인중개사사무소,35.11095738,128.9835639
1036,사하구,플러스공인중개사사무소,35.1040667,128.9994514
1037,사하구,사하힐스테이트공인중개사사무소,35.09822696,128.9816558
1038,사하구,세븐부동산공인중개사사무소,35.10648624,128.9600034
1039,사하구,해강부동산중개사무소,35.09859128,128.9845229
1040,사하구,더블루원공인중개사사무소,35.10689872,128.9614123
1041,사하구,모든부동산중개사무소,35.11057077,128.9609947
1042,사하구,뉴현대공인중개사사무소,35.09823792,128.9814147
1043,사하구,뉴국제공인중개사사무소,35.09476397,128.9918031
1044,사하구,리치공인중개사사무소,35.10178361,128.973209
1045,사하구,슬기로운공인중개사사무소,35.10523108,128.9670745
1046,사하구,맘모스공인중개사사무소,35.06147729,128.9793185
1047,사하구,대우공인중개사사무소,35.10469127,128.975931
1048,사하구,뉴강촌공인중개사사무소,35.10777275,128.9614555
1049,사하구,꿈에그린부동산중개사무소,35.10019645,128.9788826
1050,사하구,대평공인중개사사무소,35.10321858,128.9639795
1051,사하구,B.S부동산공인중개사사무소,35.09992696,128.9584895
1052,사하구,동원공인중개사사무소,35.09732349,128.9951573
1053,사하구,뉴원부동산중개사무소,35.10308246,128.9697364
1054,사하구,안심공인중개사사무소,35.10554796,128.9770052
1055,사하구,미소공인중개사사무소,35.09662709,128.9877347
1056,사하구,당근공인중개사사무소,35.107459,128.963503
1057,사하구,스타하나공인중개사사무소,35.09721422,128.9864805
1058,사하구,퀸즈하나공인중개사사무소,35.09525432,128.9623173
1059,사하구,롯데공인중개사사무소,35.10107589,128.9579656
1060,사하구,동원공인중개사사무소,35.10594287,128.9749806
1061,사하구,참공인중개사사무소,35.10137728,128.9910716
1062,사하구,남강공인중개사사무소,35.09800334,128.9825525
1063,사하구,이상경공인중개사사무소,35.10107589,128.9579656
1064,사하구,부강공인중개사사무소,35.10039297,128.9813309
1065,사하구,몰운대공인중개사사무소,35.05045926,128.9695735
1066,사하구,청구공인중개사사무소,35.11112251,128.9664202
1067,사하구,삼성부동산공인중개사사무소,35.10101267,128.995959
1068,사하구,극동공인중개사사무소,35.0723878,128.9777824
1069,사하구,예림공인중개사사무소,35.09778455,128.9839648
1070,사하구,명가공인중개사사무소,35.05538281,128.9648303
1071,사하구,스마트공인중개사사무소,35.08020566,128.9763406
1072,사하구,SK공인중개사사무소,35.11620061,128.9603588
1073,사하구,우리공인중개사사무소,35.10733806,128.9763465
1074,사하구,태천공인중개사사무소,35.09952702,128.9780629
1075,사하구,뱅크공인중개사사무소,35.10653634,128.9650388
1076,사하구,푸르지오공인중개사사무소,35.06122977,128.9731214
1077,사하구,스타공인중개사사무소,35.10602771,128.9988501
1078,사하구,장원공인중개사사무소,35.11269877,128.9609101
1079,사하구,다대푸르지오공인중개사사무소,35.06122977,128.9731214
1080,사하구,신남공인중개사사무소,35.10375982,128.9818758
1081,사하구,광장공인중개사사무소,35.11431319,128.9607974
1082,사하구,그린공인중개사사무소,35.09991854,128.9897816
1083,사하구,신동아공인중개사최영옥사무소,35.09399804,128.9740047
1084,사하구,천지공인중개사사무소,35.10964784,128.959163
1085,사하구,복공인중개사사무소,35.05753728,128.9715867
1086,사하구,신유림공인중개사사무소,35.09078073,128.9960757
1087,사하구,대림공인중개사사무소,35.10412586,128.9643741
1088,사하구,BS부산공인중개사사무소,35.10034559,128.9816155
1089,사하구,자유공인중개사사무소,35.08739366,128.9847829
1090,사하구,신화공인중개사사무소,35.10047435,128.9912581
1091,금정구,OK공인중개사사무소,35.24907694,129.087861
1092,금정구,태영공인중개사사무소,35.22681064,129.0830924
1093,금정구,구서공인중개사사무소,35.25268575,129.0864917
1094,금정구,서울공인중개사사무소,35.25584713,129.0867647
1095,금정구,롯데캐슬공인중개사사무소,35.25268575,129.0864917
1096,금정구,남해공인중개사사무소,35.21986244,129.0949397
1097,금정구,영지공인중개사사무소,35.23242136,129.0866495
1098,금정구,으뜸공인중개사사무소,35.24759838,129.088896
1099,금정구,쌍용공인중개사사무소,35.24673275,129.0879285
1100,금정구,신신공인중개사사무소,35.25327488,129.0901368
1101,금정구,태양공인중개사사무소,35.22682477,129.0825213
1102,금정구,명문공인중개사사무소,35.24661023,129.0875203
1103,금정구,행복공인중개사사무소,35.24337647,129.0912787
1104,금정구,다정공인중개사사무소,35.24320112,129.0857278
1105,금정구,푸르지오탑 공인중개사사무소(합동),35.22926081,129.0902875
1106,금정구,롯데부동산공인중개사사무소,35.25268575,129.0864917
1107,금정구,조은 공인중개사사무소,35.23911813,129.0887056
1108,금정구,삼보공인중개사사무소,35.26873317,129.0901683
1109,금정구,부성부동산중개,35.2305697,129.0870752
1110,금정구,굿모닝공인중개사사무소,35.27219225,129.0884122
1111,금정구,시대공인중개사사무소,35.25600403,129.0883602
1112,금정구,중앙공인중개사사무소,35.26730809,129.0892699
1113,금정구,대신공인중개사사무소,35.21443615,129.1068167
1114,금정구,성원부동산중개사무소,35.22973251,129.0869542
1115,금정구,푸르지오공인중개사사무소,35.22898281,129.0901299
1116,금정구,반도공인중개사사무소,35.29022215,129.1109159
1117,금정구,푸름공인중개사사무소,35.2122941,129.1044921
1118,금정구,삼일공인중개사사무소,35.28281556,129.093831
1119,금정구,으뜸공인중개사사무소,35.22801555,129.0874366
1120,금정구,금정공인중개사사무소,35.25268575,129.0864917
1121,금정구,부유공인중개사사무소,35.24826056,129.0904322
1122,금정구,금사미래공인중개사사무소,35.2174104,129.1098008
